,title,permalink,item_id,contents,section_id,datetime
0,'일본서 한국행' 주한미군 병사 코로나19 확진,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=052&aid=0001437780,0001437780,"일본에서 한국으로 들어온 주한미군 병사가 코로나19 확진 판정을 받았습니다.주한미군 사령부는 ""미국 정부 전세기를 통해 일본에서 한국으로 새로 입국한 병사가 코로나19 양성 반응이 나왔다""고 밝혔습니다.주한미군 병사로는 3번째 확진이고 가족과 관계자를 포함한 주한미군 27번째 확진입니다.지난 6일 경기 오산 미군기지에 도착한 뒤 해당 평택 캠프 험프리스 병영에서 대기해 온 해당 병사는 양성 반응 이후 격리 병영으로 이송됐습니다.주한미군은 공중 보건 방호태세 단계 중 두 번째로 높은 단계인 '찰리'를 유지 중입니다.[저작권자(c) YTN & YTN PLUS 무단전재 및 재배포 금지]",100,20200508
1,"주호영 “김종인 비대위 안되면, 완전히 새로운 길”",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=056&aid=0010832392,0010832392,"미래통합당 21대 국회 첫 원내대표에 선출된 주호영 의원이 당 리더십 공백과 관련해 ""김종인 비대위가 안 되면 완전히 새로운 길을 찾아야 한다""고 말했습니다.주 원내대표는 오늘(8일) KBS 뉴스9에 출연해 ""임기를 늘려 김종인 전 총괄선대본부장이 비상대책위원장을 맡을 수 있는지, 당선자들은 임기를 언제까지 늘려줄 수 있을지 그것을 제가 조정하는 역할을 맡고 있다""며 ""그것이 되면 김종인 비대위로 갈 수 있고 안 되면 완전히 새로운 길을 찾아야 한다""고 말했습니다.통합당은 지난달 28일 당 의결기구인 전국위원회를 열어 김종인 비상대책위원장 임명안을 의결했지만, 비대위원장 임기를 연장하기 위한 당헌 개정에는 실패했습니다. 지금대로라면 비대위원장 임기는 오는 8월 전당대회까지입니다.총선 참패의 원인에 대해서는 ""승리의 의지가 부족했기 때문이지만 어느 것 하나 제대로 한 것이 없었다""며 ""부끄럽게도 패배하고 난 뒤 당 지도부가 정상적인 상태가 아니기 때문에 패배 원인 분석을 하지 못하고 있는 상황""이라고 말했습니다.주 원내대표는 21대 국회 대여 협상 전략에 대해 ""여당도 거부할 수 없는 합리적인 대안을 내고 그것을 국민에게, 여당에게 설득하려는 노력""을 강조했습니다.그러면서 다음 달 1일 개원하는 21대 국회 현안으로 정부·여당이 추진하는 3차 추경안에 대해 ""코로나19로 급하니까 무조건 해야 한다는 것은 국민에 대한 도리가 아니고, 어디에 쓸 추경인지, 재원은 어디에서 오는지 정확하게 설명해야""고 했습니다.또 정부·여당이 7월 출범을 추진하는 고위공직자범죄수사처와 관련해서는 ""공수처법은 불완전한 법이다. 그래서 우선 위헌 요소를 제거하고 후속 조치를 하되 중립적이고 공정한 처장이 올 수 있는 그런 협의를 (여당과) 하겠다""고 답했습니다.이경진 기자 (taas@kbs.co.kr)",100,20200508
2,'조국 사태'로 양분된 민심...검찰 개혁 발목,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=052&aid=0001437771,0001437771,"동영상 뉴스

[앵커]문재인 대통령 취임 3년, 가장 곤혹스러웠던 상황은 이른바 '조국 사태'였을 겁니다.조국 전 장관 임명 과정에서 여야의 대립은 공수처법 처리 과정에서 정점을 찍었고, 민심도 양분됐습니다.21대 국회, 슈퍼 여당이 탄생했지만 야당이 반대하면 공수처 구성조차 어려운 상황이라, 문재인 정부의 남은 임기 내내 검찰 개혁을 둘러싼 진통이 계속될 것으로 보입니다.염혜원 기자입니다.[기자]지난해 9월 문재인 대통령은 의혹만으로 임명하지 않는다면 나쁜 선례가 될 것이라며 조국 전 민정수석을 법무부 장관 자리에 앉혔습니다.조 전 장관 임명에 반대하는 보수진영은 서울 광화문 광장에서 태극기를 들었고,반대로 진보진영은 조 전 장관을 지지하며 서울 서초동 검찰 청사 앞을 촛불로 가득 메웠습니다.민심은 이후 몇 달 동안 양극단으로 치달으며 극명하게 대립했습니다.조 전 장관은 결국 사퇴했지만, 여야는 고위공직자범죄수사처를 비롯한 검찰 개혁법안을 두고 또다시 충돌했고,[김재경 / 당시 자유한국당 의원 (지난해 12월) : 공수처가 무슨 권한으로 검찰과 경찰에 대해서 보고를 하게 하고 수사를 하라 마라 그러고 보내라 보내지 마라 그러고 이렇게 할 수 있겠습니까?]지난 연말 26시간 반 동안의 필리버스터가 진행되는 대치 끝에 겨우 본회의를 통과했습니다.하지만 동물국회가 막을 내린 뒤 일단락되나 싶었던 갈등은 문 대통령의 신년 기자회견 뒤 재점화되며 지지율 하락으로 이어졌습니다.[문재인 / 대통령 (지난 1월) : (재판) 결과와 무관하게 이미 조국 전 장관이 지금까지 겪었던 고초, 그것만으로도 저는 아주 크게 마음의 빚을 졌다고 생각합니다.]코로나19 사태를 거치며 반등한 여론을 등에 업고 21대 국회엔 슈퍼 여당이 등장하지만, 태풍의 눈은 여전히 그 자리에 있습니다.당장 7월에 출범 예정인 공수처는 구성부터가 난항입니다.공수처장 인사추천위원 7명 가운데 2명이 야당 쪽 인사인데 공수처장 추천에는 6명의 찬성이 필요해서 이들이 반대하면 임명이 아예 불가능하기 때문입니다.어렵게 공수처가 출범하더라도 보다 근본적인 검찰 개혁 방안인 검·경 수사권 조정 등 해결해야 할 일이 산 넘어 산입니다.미래통합당의 21대 총선 1호 공약은 바로 공수처법 개정이었습니다.패스트트랙 지정 당시 야당이 물리적 충돌까지 감행하며 막으려 했던 사안인 만큼 21대 국회에서도 검찰 개혁 후속 법안 통과 등을 두고 여야의 대치가 불가피해 보입니다.YTN 염혜원[hyewon@ytn.co.kr]입니다.[저작권자(c) YTN & YTN PLUS 무단전재 및 재배포 금지]",100,20200508
3,[영상] 文정부 3주년...'포스트 코로나' 과제는?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=052&aid=0001437769,0001437769,"기사 섹션 분류 안내

기사의 섹션 정보는 해당 언론사의 분류를 따르고 있습니다. 언론사는 개별 기사를 2개 이상 섹션으로 중복 분류할 수 있습니다.

닫기",100,20200508
4,"갤럽 ""국정 지지도 71%...취임 3주년 역대 최고치""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=052&aid=0001437768,0001437768,"동영상 뉴스

문재인 대통령의 국정 운영에 대한 지지도가 71%로, 역대 대통령 취임 3주년 무렵 지지도 가운데 최고치를 기록했습니다.한국갤럽이 지난 6일과 7일 이틀간 전국 18세 이상 남녀 천여 명을 상대로 조사한 결과로, 지난주보다 7%포인트 상승했습니다.국정 지지도가 70%를 넘은 건 두 차례 남북 정상회담과 북미 정상회담이 열린 뒤인 지난 2018년 7월 이후 1년 10개월 만입니다.국정 운영 부정 평가는 21%로 5% 포인트 낮아졌습니다.한국갤럽이 과거 조사한 역대 대통령의 취임 3주년 무렵 지지도는 박근혜 대통령 42%, 이명박 대통령 43%, 노무현 대통령 27%, 김대중 대통령 27%, 김영삼 대통령 41%, 노태우 대통령 12%였습니다.이번 조사의 표본오차는 95% 신뢰수준에서 ±3.1%포인트이며, 자세한 조사 내용은 한국갤럽 또는 중앙선거여론조사심의위 홈페이지에서 확인할 수 있습니다.[저작권자(c) YTN & YTN PLUS 무단전재 및 재배포 금지]",100,20200508
5,"이광재 ""노무현·문재인 대통령, 새 과제 만드는 태종 같아""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011597270,0011597270,"더불어민주당 이광재 당선인 [연합뉴스 자료사진] 더불어민주당 이광재 당선인 [연합뉴스 자료사진]

노무현 전 대통령 서거 11주기 방송김경수 ""노 전 대통령, 반기문 유엔총장 만들려 집요하게 노력""(서울=연합뉴스) 이보배 기자 = 강원지사를 지낸 더불어민주당 이광재 국회의원 당선인은 8일 고(故) 노무현 전 대통령과 문재인 대통령에 대해 ""기존의 질서를 해체하고 새롭게 과제를 만드는 태종 같다""고 말했다.이 당선인은 이날 노 전 대통령 서거 11주기를 맞아 노무현재단이 유튜브 채널을 통해 공개한 특별영상 '노무현의 시대가 올까요?'에 출연해 이같이 밝힌 데 이어 ""노 전 대통령과 문 대통령이 태종이었다면 세종의 시대가 올 때가 됐다""고 덧붙였다.이 당선인은 ""사행천(구불구불 흐르는 강)을 보면 물은 온갖 장애를 딛고 결국 바다로 간다""며 ""노무현의 시대정신은 바다를 향해 가는 것인데 그것이 우리가 가야 될 길이다. 과거의 추억으로 그를 사랑하지 말고, 그가 이루려고 한 꿈이 무엇인가를 오늘의 현실과제로 찾는 게 진정한 사랑""이라고 했다.그는 노 전 대통령이 재임 기간 반기문 국가기후환경회의 위원장을 유엔 사무총장 자리에 앉히기 위해 집요하게 노력했던 일화를 전하기도 했다.이 당선인은 ""당시 김선일 피랍사건으로 굉장히 힘들던 때 노 전 대통령이 나를 불러 '욕은 내가 먹을 테니 반기문을 지켜야 한다'고 했다""며 ""한미정상회담이 끝났는데 다시 조지 W. 부시 당시 미국 대통령에게 유엔 사무총장 건으로 할 말이 있다고 해서 다시 만났다""고 했다.그러면서 ""노 전 대통령이 '확실하게 말할 수 있는 건 반기문 외교보좌관은 확실한 친미주의자다'라고 했다. 부시 대통령의 부인인 로라 부시 여사에게도 '이분은 확실하게 미국의 이익을 지킬 사람이다'라고 했다""며 ""목표를 정하면 굉장히 집요하다""고 떠올렸다.김경수 경남지사 역시 이와 관련해 ""마지막까지 동의를 못 받은 것이 프랑스였는데, 노 전 대통령이 아셈(ASEM·아시아유럽회의)에 참석해 일부러 정상회담을 잡아 반 총장에 대해 지지 호소도 하고 정상회담 내내 설득할 정도로 집요하게 만들어서 반 총장이 당선됐다""고 말을 보탰다.김 지사는 또 대선과 총선 시기를 맞추는 원포인트 개헌을 추진하려던 노 전 대통령이 야당 반대를 막기 위한 방법으로 자신이 자리에서 물러나 임기를 단축하는 방안을 언급했던 일화를 밝히며 ""본인이 대통령직에 얼마나 있는 것이 아니라, 이건 안 된다고 해도 해야 하는 일이면 필요한 일을 했던 분""이라고 말했다.유시민 노무현재단 이사장은 노 전 대통령에 대해 ""두 번 다시는 없을 유니크한 분""이라며 ""권양숙 여사가 '저 양반은 저기(묘역에) 누워서 자기가 하고 싶은 거 다 한다'고 말한 적이 있는데, 그가 이루려고 한 것들이 돌아가시고 10년이 넘은 이 시점에서야 그런 세상으로 우리가 좀 더 다가가고 있는 것 아닌가 생각한다""고 언급했다.bobae@yna.co.kr",100,20200508
6,"국민발안개헌 무산에 “심재철, 종알종알 점잖지 못해” 비판한 강창일",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=469&aid=0000494592,0000494592,"강창일 더불어민주당 의원이 8일 오후 국회 본회의에서 국민발안개헌안에 대해 제안설명하고 있다. 연합뉴스 강창일 더불어민주당 의원이 8일 오후 국회 본회의에서 국민발안개헌안에 대해 제안설명하고 있다. 연합뉴스

국민발안제 개헌안이 8일 국회 본회의에 상정됐지만 의결정족수(재적의원 3분의 2) 부족으로 폐기됐다. 미래통합당이 불참하면서다. 이에 더불어민주당 중진인 강창일(4선) 의원은 이날 본회의에서 통합당과 심재철 전 원내대표를 향해 쓴소리를 했다.21대 총선에 불출마했던 강 의원은 이날 본회의에서 “ (20대 국회 임기 종료인) 5월 29일이 끝나기 전에 헌법개정안을 발의한 148명 중 한 사람으로서 쓴소리를 한마디 하겠다”며 포문을 열었다. 강 의원은 곧장 “미래통합당 의원님들 정신 똑바로 차리시라”며 “국민으로부터 얼마나 여러분들이 손가락질을 받는지 아나. 아무도 모르는 것 같다”고 목소리를 높였다. 그는 이어 “특히 심재철. 지금 (임기가) 끝났는데 전 원내대표님은 그런 식으로 정치하면 안 된다”며 “순수한 마음으로 우리가 개헌을 발의했는데 어쩌고 저쩌고, 종알종알 점잖지 못하다”고 비판했다.앞서 심 전 원내대표는 국민발안제 개헌안과 관련 “국민 100만명 이상 참여하면 개헌안 발의가 가능하도록 바꾸자는 것”이라며 “민주노총이나 전교조 등의 단체 수준에서 동원이 가능한 규모여서 ‘100만 국민’으로 둔갑한 특정 이념이나 이익단체의 개헌안이 남발될 가능성이 있다”고 반대했다.강 의원은 “20대 국회가 유종의 미를 거두지 못한 채 손가락질 속에 마무리 될 상황으로 국회의원의 한 사람으로 대단히 부끄럽다”며 “21대 국회는 이런 식의 ‘식물국회’를 더 이상 용납해서는 안 된다”고 강조했다.김성환 기자 bluebird@hankookilbo.com

▶네이버에서 한국일보 뉴스를 받아보세요



▶뉴;잼을 보면 뉴스가 재밌다 [뉴스레터 구독하기]



▶한국일보닷컴 바로가기",100,20200508
7,전문가들 “문 대통령 지지율 앞으로도 60%후반에서 70%초반 유지될 듯”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=022&aid=0003463506,0003463506,"문재인 대통령이 8일 오전 다음주 등교 개학을 앞둔 서울 용산구 중경고등학교를 방문, 실시간 온라인 수업 중인 학생들과 인사하고 있다. 연합뉴스

문재인 대통령의 국정수행 지지율이 오는 10일 취임 3주년을 앞둔 시점에서 70%를 돌파했다.전문가들은 신종 코로나바이러스 감염증(코로나19) 사태가 장기간 이어지는 상황에서 지지가 결집히는 것은 물론, 미래통합당 등 야권이 대안세력으로 부각되지 못하면서 당분간 지지율이 고공행진을 계속할 것으로 내다봤다.여론조사 전문회사 한국갤럽은 지난 6~7일 전국 성인 1004명에게 '문 대통령이 직무를 잘 수행하고 있다고 보느냐'고 물은 결과, 지난주(64%)보다 7%포인트(p) 높은 71%의 응답자가 긍정적으로 평가했다고 8일 밝혔다.문 대통령 국정지지율 71%는 한국갤럽 조사에서 지난 2018년 7월 첫째 주(71%) 이후 1년 10개월 만에 최고치다. '잘못하고 있다'는 응답은 지난주(26%)보다 5%p 떨어진 21%였고, 8%는 의견을 유보했다.문 대통령 지지율은 대구 신천지 교회를 중심으로 코로나19 집단 감염이 절정이던 2월 넷째 주(44%) 이후 10주간 상승세를 거듭해 71%까지 다다랐다. 특히 이번 주 지지율은 지난 10주간 가장 큰 폭(7%p)으로 상승했다.취임 3년 직무수행 긍정률 71%는 같은 시기의 역대 대통령 중 최고치다. 역대 대통령 취임 3년 직무 수행 긍정률은 Δ제13대 노태우 대통령 12%(1991년 1월) Δ제14대 김영삼 대통령 41%(1996년 2월) Δ제15대 김대중 대통령 27%(2001년 4월) Δ제16대 노무현 대통령 27%(2006년 3월) Δ제17대 이명박 대통령 43%(2011년 2월) Δ제18대 박근혜 대통령 42%(2016년 2월 넷째 주) 등이다.이런 높은 지지율의 배경은 보수층의 이동이 결정적이다. 지난주 조사에서도 대구·경북(53% 대 37%), 60대 이상(55% 대 31%)에서 긍정평가가 우세했지만, 보수층에서는 부정률(54%)이 긍정률(37%)를 17%p 앞섰다.하지만 이번 주 조사에서는 긍정률(46%)이 부정률(44%)보다 높았다. 60대 이상(64% 대 26%)도 긍정률과 부정률 격차가 더 벌어졌다.이준한 인천대 정치외교학과 교수는 뉴스1에 ""180석을 따낸 민주당이 과하게 의욕을 보였으면 위태롭게 느낄 텐데 안정적으로 관리하고 있다""면서 ""이에 비해 야당은 어떤 변화를 보이지 않으니까 대통령 지지율이 하락할 요인이 없다. 취임 3주년이라는 계기도 있다 보니 지지율이 여권으로 몰리는 것""이라고 설명했다.이 교수는 ""야권이 전열을 가다듬을 때까지는 민주당과 대통령 지지율이 낮아질 가능성이 없다""면서 ""지금보다 더 오를 가능성은 많지 않지만 60% 후반, 70% 초반을 유지할 것으로 보인다""고 했다.엄기홍 경북대 정치외교학과 교수도 뉴스1에 ""자체적으로 분석한 SNS 여론은 갤럽 수치보다 지지도가 더 높다""면서 ""지금과 같은 예외적인 지지율이 유지될 것""이라고 전망했다.그는 ""경제는 당분간 좋지 않겠지만 사람들이 전 세계를 기준으로 보고 있다""면서 ""세계적으로 마이너스 10% 성장을 할 때 우리는 마이너스 5% 성장을 한다면 긍정적으로 평가할 것""이라고 했다.이어 ""다른 나라보다 얼마나 잘하고 있냐가 중요하고, 장기간의 위기상황을 지금과 같이 관리한다면 역사상 가장 장기간 높은 지지율을 유지하는 대통령이 나올지도 모른다""고 말했다.이날 발표된 문 대통령 지지율과 관련해 청와대 핵심관계자는 뉴스1에 ""지지율에 대해 그동안 일희일비해오지 않았다""면서 ""코로나19 방역에 관해 긴장을 풀지 않고 최선을 다하고 있고 경제위기를 극복하는 데 모든 역량 집중하고 있다""고 말했다. 또 ""변함없이 그 기조를 이어가면서 지지율을 의식하지 않을 것""이라고 말했다.한편 문 대통령은 8일 ""일상과 방역을 함께 해나가는 '생활 속 거리두기'의 성공은 학교 방역의 성공에 달려있다고 해도 과언이 아니다""라고 말했다.문 대통령은 이날 오전 서울 용산구의 중경고등학교에서 학부모·교직원·방역전문가들을 만나 방역 준비상황을 점검한 뒤 간담회에서 ""학교 방역이 잘 지켜져야 부모들도 안심할 수 있고, 학사 일정도 성공적으로 진행될 수 있다""며 이같이 언급했다.오는 13일부터 순차적으로 학생들의 등교 개학이 예정된 가운데 학교에서 감염이 벌어지지 않도록 온 힘을 쏟아달라고 주문한 것이다.김현주 기자 hjk@segye.comⓒ 세상을 보는 눈,",100,20200508
8,"최강욱 ""조국이 '유재수 감찰중단' 아닌 감찰이 종료됐던 것""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=421&aid=0004627992,0004627992,"최강욱 열린민주당 비상대책위원장이 22일 오후 서울 여의도 중앙당사에서 열린 비상대책위원회 회의에서 모두발언을 하고 있다. 2020.4.22/뉴스1 © News1 임세영 기자 최강욱 열린민주당 비상대책위원장이 22일 오후 서울 여의도 중앙당사에서 열린 비상대책위원회 회의에서 모두발언을 하고 있다. 2020.4.22/뉴스1 © News1 임세영 기자

(서울=뉴스1) 장은지 기자 = 최강욱 열린민주당 국회의원 당선인은 8일 조국 전 법무부장관의 '유재수 전 금융위 금융정책국장 감찰무마' 의혹과 관련, ""감찰 중단이 아닌 감찰 종료""라고 주장했다.청와대 공직기강비서관을 지낸 최 당선인은 이날 저녁 CBS 라디오 '시사자키 정관용입니다'와의 인터뷰에서 ""당시 조국 민정수석이 (유재수 전 국장) 비위를 묵과할 수 없는 수준이니, 공무원으로서 더 이상 공직에 있는 게 맞지 않겠다 해서 사표를 받게 된 것""이라며 이렇게 말했다.그는 ""(감찰이) 현실적으로 종료된 상황에서 그 처리관계에 대한 판단을 한 것""이라며 ""그것에 대해 검찰은 왜 중단시켰느냐는 잣대를 들이대고 있는 것""이라고 검찰의 기소가 잘못됐다는 주장을 폈다.조 전 장관은 청와대 민정수석이던 2017년 당시 유 전 국장의 비위 의혹을 확인하고도 특별감찰반의 감찰을 중단하게 한 혐의(직권남용권리행사방해)를 받는다.관련해 이날 열린 1회 공판기일에서 조 전 장관 측 변호인은 ""조 전 장관은 유 전 국장의 감찰에 대해 보고받은 뒤 비위사실에 상응하는 조치를 하라고 한 것이 전부""라며 ""감찰도 중단하게 한 것이 아니라 종료됐다""고 말했다.변호인은 이어 ""청와대 특감반은 수사하는 곳이 아니고, 강제력 없이 사실 확인 권한만 있다""며 ""업무와 관련해서 관련 조사 및 착수 등에 관한 권한만 있다""고 설명했다. 특감반은 수사기관이 아닌 민정수석비서관의 고유업무를 돕는 보좌기관에 불과해 직권남용권리행사방해에 해당할 만한 권리나 권한이 없다는 주장이다.최 당선인도 같은 취지의 주장을 내놓았다.그는 ""청와대 반부패비서관실에 설치된 특별감찰반의 활동 결과로 유 전 국장의 비위가 어느정도 확인이 돼 조사를 진행하는데, 감찰은 수사가 아니라 한계가 있을 수 밖에 없었다""며 ""이 사람을 어떻게 처리할 것이냐 하는 문제를 가지고 반부패비서관이 특감반장과 상의를 해서 당시 조 수석에게 보고를 했던 것""이라고 당시 상황을 전했다.당시 특감반장이었던 이인걸 변호사와 그 직속상관인 반부패비서관 박형철 변호사에 대해선 ""둘의 진술이 일치했었는데, 박형철 변호사가 진술을 바꿨다""며 ""검찰은 민정수석이 특감반의 권한을 침해했다라는 기본적인 구성을 하고 있는데, 특감반의 독자적인 권한이 법률적으로 인정된 바가 없기 때문에 박 변호사가 진술을 바꿈으로 해서 원래 공소 제기할 때 기대했던 (검찰의)기초적인 법리가 지금 무너져 있는 상황""이라고 했다.한편 초대 고위공직자범죄수사처장 후보로 비검찰 출신 여성이 거론되고 있다는 보도와 관련, ""전혀 근거가 없다""고 주장했다.최 당선인은 ""근거가 있어서 그런 기사가 나왔나 저도 나름 알아봤는데 전혀 (근거가) 없더라. 내부적으로 그런 분들이 검토됐다는 흔적도 별로 없다""고 했다.앞서 김영란 전 대법관과 이정미 전 헌법재판소장 권한대행 등이 후보로 거론됐으며 이들이 고사했다는 보도가 나온 바 있다.seeit@news1.kr© 뉴스1코리아( news1.kr ), 무단 전재 및 재배포 금지",100,20200508
9,‘文정부 집권 3년’ 문재인 대통령 용인술의 핵심은?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=020&aid=0003285102,0003285102,"문재인 대통령 집권 3년 동안 드러난 용인술의 핵심은 ‘사람을 쉽게 바꾸지 않는다’는 것이다.행정부 2인자인 국무총리의 경우 문 대통령은 이낙연 전 총리와 정세균 총리 등 두 사람만을 기용했다. 여권 핵심 관계자는 “가능하기만 하다면 문 대통령은 5년 임기 내내 이 전 총리와 함께하고 싶었을 것”이라고 했다. 실제로 문 대통령은 정 총리 지명 발표 자리에서 “이 총리님이 내각을 떠나는 게 저로서는 매우 아쉽다”고 할 정도였다.이 전 총리로부터 바통을 이어 받은 정 총리는 신종 코로나바이러스 감염증(코로나19) 수습 국면에서 확실한 존재감을 보여줬다. 또 ‘포스트 코로나’ 시대를 위해 노동자·기업가 간 연대와 협력을 강조하며 문 대통령과 보조를 맞추고 있다.강경화 외교부 장관, 박능후 보건복지부 장관은 문 대통령 취임 직후부터 국무회의를 함께 해 오고 있는 ‘원년 멤버’다. 7, 8월 경 개각이 이뤄지고 두 장관이 교체될 수 있다는 관측도 나왔지만 청와대는 공식적으로 이를 부인했다. 이에 따라 여권에서는 두 장관이 더 롱런할 수 있다는 관측도 있다.청와대에서는 정의용 국가안보실장이 3년 내내 문 대통령을 보좌했다. 올해 일흔넷, 도널드 트럼프 미국 대통령과 동갑내기로 청와대 내 최고령 참모지만 3실장 중 유일하게 교체 없이 자리를 지키고 있을 정도로 문 대통령의 신임이 두텁다. 청와대 핵심 관계자는 “정 실장은 올해 초부터 ‘이제는 물러나도 될 것 같다’는 의사를 공공연하게 밝혔지만 문 대통령이 수용할 분위기가 아니다”고 했다.비서관급 참모 중에서는 신동호 연설비서관, 이정도 총무비서관이 3년 내내 같은 자리를 지키고 있다. 문 대통령의 새정치민주연합(현 더불어민주당) 당 대표 시절부터 메시지를 책임졌던 신 비서관은 청와대 입성 후에도 문 대통령의 각종 연설문과 메시지를 도맡고 있다. 기획재정부 출신인 이 비서관은 청와대 입성 전까지 문 대통령과 별다른 인연이 없었지만 청와대 안살림을 꼼꼼하게 챙겨 문 대통령의 신뢰를 얻었다. 또 문 대통령의 초기 대선 캠프인 ‘광흥창팀’에서 활동했던 이진석 국정상황실장, 조용우 국정기록비서관, 오종식 기획비서관도 청와대에서 5년 내내 근무할 ‘순장조’로 꼽힌다.박효목 기자 tree624@donga.comⓒ 동아일보 & donga.com, 무단 전재 및 재배포 금지",100,20200508
