,title,permalink,item_id,contents,section_id,datetime
0,"해리스 미대사 ""출산휴가 시행한 세종, 시대 앞선 르네상스맨""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011612498,0011612498,"(서울=연합뉴스) 김동현 기자 = 해리 해리스 주한미국대사는 15일 트위터 글에서 ""세종대왕의 탄신일(5월 15일)을 축하한다""고 밝혔다.해리스 대사는 ""세종대왕은 한글을 발명하고 국방을 강화했으며 과학과 문학도 발전시켰다""고 말했다.",100,20200515
1,"美 기밀문서 ""박근혜, 박정희 암살 이듬해 총선 출마 원했다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=029&aid=0002598371,0002598371,"박근혜 전 대통령이 2004년 한나라당 대표 시절 전두환 전 대통령을 방문한 모습. [연합뉴스] 박근혜 전 대통령이 2004년 한나라당 대표 시절 전두환 전 대통령을 방문한 모습. [연합뉴스]

박근혜 전 대통령이 아버지 박정희 대통령 암살 이듬해 1980년 총선 출마를 희망했다는 첩보가 기록된 미국 국무부 기밀문서가 40년만에 공개됐다.15일 외교부가 공개한 미국 국무부의 5·18 민주화운동 관련 외교문건에 따르면 윌리엄 글라이스틴 당시 주한미국대사는 한국 정치 상황을 보고하면서 박근혜 전 대통령의 출마 가능성을 언급했다.보고서는 ""사정을 잘 아는 민주공화당 의원에 따르면 박근혜가 다음 총선에 아버지의 고향을 포함한 지역구에서 출마하기를 희망한다""고 전했다.당시 박근혜 전 대통령은 28살로 1981년 3월 치러진 11대 총선을 염두에 둔 것으로 보인다.또한 보고서는 청와대 경호 근무를 통해 박정희 대통령 일가와 친해진 전두환 보안사령관이 박근혜에게 출마를 권유하고 있다고 소개했다.이 내용을 주한미국대사관에 전한 소식통은 ""전두환은 모든 곳에 있다""고 했다.보고서는 민주공화당 지도부는 박근혜의 출마가 박정희 시대를 주요 선거 이슈로 만들어 당내 분열을 일으키고 제3당 창당으로 이어질 가능성을 우려하고 있다고 밝혔다.이 문건은 외교부가 5·18 민주화운동 당시 상황을 파악하기 위해 미국 국무부에 요청해 받은 43건의 기밀해제 문건 중 하나로 민주화운동뿐 아니라 당시 정치 상황에 대한 주한미국대사관의 보고가 포함됐다.백인철기자 chaos@dt.co.kr디지털타임스 채널 구독",100,20200515
2,이해찬 “노무현의 권위주의 청산 덕에 시스템 공천 가능”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=469&aid=0000496772,0000496772,"고 노무현 전 대통령과 이해찬 더불어민주당 대표는 30년 넘게 서로를 믿고 의지한 정치적 동지다. 더불어민주당 제공 고 노무현 전 대통령과 이해찬 더불어민주당 대표는 30년 넘게 서로를 믿고 의지한 정치적 동지다. 더불어민주당 제공

이해찬 더불어민주당 대표는 ""노 전 대통령이 권위주의를 탈피했기 때문에 시스템 공천도 가능했던 것""이라고 회고했다. 노무현재단 유튜브 캡쳐 이해찬 더불어민주당 대표는 ""노 전 대통령이 권위주의를 탈피했기 때문에 시스템 공천도 가능했던 것""이라고 회고했다. 노무현재단 유튜브 캡쳐

2002년 한일 월드컵 16강전(한국vs미국)을 관람하며 노무현 당시 민주당 대통령 후보와 이해찬 당시 선대본부 위원장이 활짝 웃고 있다. 더불어민주당 제공 2002년 한일 월드컵 16강전(한국vs미국)을 관람하며 노무현 당시 민주당 대통령 후보와 이해찬 당시 선대본부 위원장이 활짝 웃고 있다. 더불어민주당 제공

이해찬 더불어민주당 대표가 15일 노무현 재단 유튜브에 출연해 노무현 전 대통령에 대한 기억을 설명하고 있다. 노무현재단 유튜브 캡쳐 이해찬 더불어민주당 대표가 15일 노무현 재단 유튜브에 출연해 노무현 전 대통령에 대한 기억을 설명하고 있다. 노무현재단 유튜브 캡쳐

이해찬 더불어민주당 대표는 15일 “고 노무현 전 대통령의 권위주의 청산으로 시스템 공천이 가능해졌다”고 강조했다. 민주당은 이번 4ㆍ15 총선에 대비해 1년 전 공천 룰을 확정했으며, 공천 과정에서 시종 ‘시스템 공천’을 강조했다. 결과적으로 177석 압승을 거두며 당 일각에선 그 공을 이해찬 리더십과 시스템 공천에서 찾기도 했다. 이 대표는 다시 이 공을 고 노무현 대통령에 돌린 셈이다.이 대표는 이날 노무현재단의 ‘노무현 대통령 서거 11주기를 특별 방송’에 나와 “노무현 정부의 하나의 성과는 권위주의 청산이다”라며 “당권 분리는 이 때가 처음이었다”고 운을 뗐다. 그러면서 “대통령이 당의 총재를 겸했던 이전과 달리 권위주의가 사라지면서 당 내 경선이 도입됐다”며 “이때 권위주의가 사라지면서 이번에 (총선에서도) 시스템 공천이 가능해졌다”고 했다.또 앞서 '깨어있는 시민의 조직화된 힘'을 참여 정부 최대 성과로 꼽으며 “(노무현 전 대통령 서거로부터) 10년 뒤 (우리 사회가) 광화문 촛불선거, 지방선거, 대선과 총선 모든 것에 대한 정치 효능감 체득을 체득하기 시작했다. 깨어있는 시민들이 현대 정치 사회의 새로운 주역이 되기 시작한 것”이라고 했다.이 대표는 노 전 대통령과 인간적으로 가까웠던 몇 안 되는 현실정치인이다. 13대 국회에서 나란히 노동위원회에서 활약했다. 14대 총선을 앞두고는 이 대표가 당시 공천 탈락 위기에 몰리자 당시 의원이던 노 전 대통령이 “이해찬 같은 사람을 공천하지 않으면 나도 탈당하겠다”고 시위를 한 일은 유명한 일화다. 2002년 대선 경선 과정에서 노 대통령이 궁지에 몰렸을 때는 이 대표가 묵묵히 곁을 지켰다. 참여정부에서는 대통령과 국무총리로 국정을 함께 이끌었다.이날 특별 방송에서 이 대표는 “(노 전 대통령을) 지켜주지 못해 미안한 부담감을 늘 안고 있다”며 “정치 인생 중 가장 그리운 사람이다. 총리 권한을 굉장히 존중해주는 대통령, 서민에 대한 진한 애정이 밑바탕에 깔려 있던 분”이라고 회고했다. 그러면서 “친구 같았고 동지 같아서 더 그립다”고 말하기도 했다.문재인 정부가 노 전 대통령의 국정 철학을 잘 이어주길 바란다는 점도 당부했다. 이 대표는 “문 대통령이 추구하는 여러 가지 가치와 정책들이 내용상으로는 노 전 대통령이 추구한 것과 방향에서 큰 차이는 없다. 노 전 대통령이 깔아놓은 방향, 철학이 문 대통령 때 와서 어느 정도 현실화되고 있는 것”이라며 “이 성과를 가지고 앞으로 발전을 시키면 한국 정치사의 지형이 바뀔 것”이라고 희망했다.김혜영 기자 shine@hankookilbo.com

▶네이버에서 한국일보 뉴스를 받아보세요



▶뉴;잼을 보면 뉴스가 재밌다 [뉴스레터 구독하기]



▶한국일보닷컴 바로가기",100,20200515
3,"법무부, 이르면 다음 달 스토킹 처벌 특별법 국회 제출",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=052&aid=0001440686,0001440686,"법무부가 현재 경범죄 수준으로밖에 처벌할 수 없는 스토킹 범죄의 처벌 수위를 높이기 위해 이르면 다음 달 관련 특별법을 국회에 제출할 예정입니다.국회 법제사법위원회 민주당 간사인 송기헌 의원은 YTN과의 통화에서 법무부가 지난 법사위 소위 회의에서 관련 보고를 했고, 21대 국회가 시작된 뒤 바로 법안을 제출하겠다고 밝혔다고 전했습니다.이와 관련해 법무부 관계자는 스토킹 범죄를 저질렀을 경우 3년 이하 징역이나 3천만 원 이하 벌금에 처하도록 하는 내용의 스토킹 처벌 특별법 제정안을 국회에 제출할 계획이라고 설명했습니다.이번 제정안에는 피해자의 의사에 반해 주거지 근처에서 기다리거나, 글 또는 영상을 반복적으로 보내는 행위를 처벌할 수 있도록 하는 내용이 담길 것으로 보입니다.김주영 [kimjy0810@ytn.co.kr][저작권자(c) YTN & YTN PLUS 무단전재 및 재배포 금지]",100,20200515
4,"영-EU, 무역협정 포함 미래관계 3차 협상도 큰 진전 없이 끝나",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011612492,0011612492,"영국, EU 탈퇴 (PG)[정연주 제작] 일러스트 영국, EU 탈퇴 (PG)[정연주 제작] 일러스트

미셸 바르니에 EU 브렉시트 협상 수석대표 [EPA=연합뉴스] 미셸 바르니에 EU 브렉시트 협상 수석대표 [EPA=연합뉴스]

영국, EU의 공정경쟁환경 요구 고집이 '협상 장애' 지적EU, 단일시장 무관세 접근권 위해서는 '의무 준수' 강조(런던=연합뉴스) 박대한 특파원 = 영국과 유럽연합(EU)이 미래관계 3차 협상을 위해 머리를 맞댔지만 큰 진전 없이 마무리됐다.15일(현지시간) BBC 방송에 따르면 양측은 지난 11일부터 이날까지 화상으로 미래관계 3차 협상을 진행했다.그러나 이번 3차 협상에서도 양측 입장이 팽팽하게 대립하면서 돌파구를 마련하는 데 실패했다.영국 측 협상대표인 데이비드 프로스트 총리 유럽보좌관은 ""방금 EU와 3차 협상을 마쳤는데 가장 중요한 이슈들에 대해서는 거의 진전이 이뤄지지 않았다""고 말했다.그러면서 EU가 이른바 공정경쟁환경(level playing field)과 관련해 이상하고 불균형한 제안을 고집하는 것이 협상의 큰 장애가 되고 있다고 주장했다.공정경쟁환경 요구는 영국을 EU 법이나 기준에 얽매이게 하거나, EU가 영국의 국내 법 체계에 관여하도록 만들 것이라고 비판했다.이는 이전의 자유무역협정(FTA)에서 전례가 없는 것이자, 양측이 미래관계 협상의 큰 틀에 관해 합의한 '미래관계 정치선언'에서도 상정하지 않았던 것이라고 지적했다.EU는 그동안 미래관계 협상과 관련해 영국이 조세와 국가보조금, 환경 및 노동권 등과 관련해 공정경쟁환경을 보장해야 한다고 주장해왔다.그렇지 않으면 영국이 EU 규칙을 약화시켜 불공정한 이익을 볼 수도 있다고 지적했다.영국은 그러나 그동안 일관되게 높은 수준의 규제를 유지해왔으며, 발언권도 없는 상황에서 EU의 법과 규칙을 받아들일 수는 없다는 입장을 나타냈다.EU가 캐나다 등 다른 나라와 체결한 자유무역협정에서는 포함하지 않은 내용을 유독 영국에게만 요구하고 있다는 불만도 드러냈다.프로스트 유럽보좌관은 또 EU가 전환기간 이후 영국 수역에 대한 접근권을 계속해서 요구하고 있다며 ""이는 독립적인 해안국가라는 우리의 미래 지위와 양립할 수 없는 것""이라고 강조했다.그는 ""EU가 상호 이익이 되는 협정 합의 도달을 더 어렵게 하는 관념적인 접근방식을 왜 고집하는지 이해하기 어렵다""고 비판했다.그러면서 오는 6월 1일 시작하는 4차 협상에서는 EU의 접근법에 변화가 있기를 희망한다고 밝혔다.프로스트 유럽보좌관은 EU 회원국 등이 영국의 구체적인 입장을 알 수 있도록 다음 주 법률문서 초안을 공개할 것이라고 설명했다.반면 미셸 바르니에 EU 브렉시트 협상 수석대표는 영국의 요구사항이 ""현실적이지 않다""고 반박했다.EU의 목표는 무역에 있어 어떤 관세나 쿼터도 없는 ""최신의, 진보적인 협정""이라고 설명했다.바르니에 대표는 그러나 성급하게 협상을 진행하지 않을 것이며, 영국은 올해 말까지 합의 도달이 현실적으로 가능한지에 대해 반드시 검토해야 한다고 지적했다.그는 ""여전히 합의 도달에 의지를 갖고 있지만 낙관적이지는 않다""면서 EU는 이른바 '노 딜'(no deal) 가능성에 대한 준비를 강화하고 있다고 설명했다.바르니에 대표는 영국이 EU가 캐나다 및 일본, 한국 등과 이미 체결한 무역협정의 가장 좋은 부분을 갖고 싶은 것을 이해하지만, 부문별로 나눠진 합의를 체결하거나 이전 무역협정에 기반한 것을 받아들이지는 않을 것이라고 말했다.그는 EU 단일시장에 대한 무관세 접근을 얻기 위해서는 의무를 따라야 하며, 영국이 어느 것을 준수할지를 선택할 수는 없다고 지적했다.바르니에 대표는 ""양쪽 세계에서 가장 좋은 것을 모두 가질 수는 없다""면서 ""개방되고 공정한 경쟁은 가져서 좋은 것이 아니라 반드시 가져야 하는 것""이라고 말했다.영국은 지난 1월 31일 EU 탈퇴, 이른바 브렉시트(Brexit)를 단행했다.이에 따라 영국과 EU는 브렉시트의 원활한 이행을 위해 올해 말까지로 설정한 전환(이행)기간 내 무역협정을 포함한 미래관계 협상을 마무리 지어야 한다.양측은 지난 3월 초 브뤼셀에서 1차 협상을 가졌고, 신종 코로나바이러스 감염증(코로나19)으로 인해 지난달 2차 협상과 이번 3차 협상은 화상으로 진행했다.pdhis959@yna.co.kr",100,20200515
5,"""박근혜, 아버지 암살 뒤 총선 출마 원했다…전두환도 권유""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011612491,0011612491,"박근혜 전 대통령이 2004년 한나라당 대표 시절 전두환 전 대통령을 방문한 모습. [연합뉴스 자료사진, 재판매 및 DB 금지] 박근혜 전 대통령이 2004년 한나라당 대표 시절 전두환 전 대통령을 방문한 모습. [연합뉴스 자료사진, 재판매 및 DB 금지]

1980년 2월 주한미대사관 본국 보고문 공개…""암살된 대통령 딸의 야심""(서울=연합뉴스) 김동현 기자 = 박근혜 전 대통령이 아버지 박정희 대통령 암살 이듬해 총선 출마를 희망했다는 내용이 미국 국무부 기밀문서에 기록된 것으로 나타났다.15일 외교부가 공개한 미 국무부의 5·18 민주화운동 관련 외교문건에 따르면 윌리엄 글라이스틴 당시 주한미국대사는 1980년 2월 2일 국무부에 한국 정치 상황을 보고하면서 박근혜 전 대통령의 출마 가능성을 언급했다.보고서는 ""암살된 대통령의 딸에 갑작스러운 야심이 생긴 것으로 보인다""며 ""사정을 잘 아는 민주공화당 의원에 따르면 박근혜가 다음 총선에 아버지의 고향을 포함한 지역구에서 출마하기를 희망한다""고 전했다.당시 박근혜 전 대통령은 28살로 1981년 3월 치러진 11대 총선을 염두에 둔 것으로 보인다.보고서는 청와대 경호 근무를 통해 박정희 대통령 일가와 친해진 전두환 보안사령관이 박근혜에게 출마를 권유하고 있다고 소개했다.이 내용을 주한미국대사관에 전한 소식통은 ""전두환은 모든 곳에 있다""고 했다.보고서는 민주공화당 지도부는 박근혜의 출마가 박정희 시대를 주요 선거 이슈로 만들어 당내 분열을 일으키고 제3당 창당으로 이어질 가능성을 우려하고 있다고 밝혔다.또 김종필이 박근혜가 출마하지 않도록 설득하려고 할 수도 있지만, 그가 성공할 가능성이 크지 않다고 전망했다.이 문건은 외교부가 5·18 민주화운동 당시 상황을 파악하기 위해 미국 국무부에 요청해 받은 43건의 기밀해제 문건 중 하나로 민주화운동뿐 아니라 당시 정치 상황에 대한 주한미국대사관의 보고가 포함됐다.bluekey@yna.co.kr",100,20200515
6,"합참 ""코로나19로 최근 GP 총기 정비 못 해...재발 방지할 것""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=052&aid=0001440679,0001440679,"동영상 뉴스

군 당국은 최근 북한군의 GP 총격 당시 우리 측 원격 기관총이 고장 났던 것과 관련해, 최근 코로나19로 인한 부대 이동 통제로 총기 정비를 제대로 못 했다고 해명했습니다.합참 관계자는 기자들과 만나 이같이 밝히고, 이후 모든 GP의 장비를 점검한 결과 이상이 없었다고 설명했습니다.또 앞으로는 GP 총기 고장 문제가 다시는 발생하지 않도록 최선을 다하겠다고 밝혔습니다.앞서 지난 3일 북한군의 GP 총격 때 우리 측은 KR-6 원격 기관총으로 대응하려 했지만 공이 파손으로 불발됐고, 결국 피격 32분 만에야 다른 화기로 대응 사격했습니다.[저작권자(c) YTN & YTN PLUS 무단전재 및 재배포 금지]",100,20200515
7,與 “정의연 30년 헌신 부정돼선 안돼”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=469&aid=0000496768,0000496768,"김태년 더불어민주당 원내대표(가운데)가 14일 국회에서 열린 정책조정회의에서 모두 발언을 하고 있다. 배우한 기자 김태년 더불어민주당 원내대표(가운데)가 14일 국회에서 열린 정책조정회의에서 모두 발언을 하고 있다. 배우한 기자

더불어민주당은 일본군 위안부 피해자 지원단체 ‘정의기억연대’(정의연)을 둘러싼 논란이 거듭되는데 강한 우려를 표명하고 나섰다. 윤미향 당선인과 정의연에 대한 지나친 폄훼와 공세에 대한 자제도 촉구했다.김태년 민주당 원내대표는 15일 오전 국회에서 열린 최고위원회의에서 “정의연의 헌신적인 활동 덕분에 위안부 피해자 문제의 심각성과 일제의 잔인함이 전 세계에 알려졌고 공론의 장으로 나올 수 있었다”며 “평화의 소녀상 역시 정의연 활동이 만들어낸 결과”라고 언급했다. 김 원내대표가 정의연 논란을 직접 언급하고 나선 것은 처음이다.김 원내대표는 그러면서 “기부금 관련 논란은 사실 관계를 확인하면 된다”며 “행안부에서도 기부금 출납부를 제출 받아 다 확인하기로 했다”고 했다. 또 “조금만 기다리면 사실 관계를 국민께서 다 아실 수 있다”고 당부하기도 했다. 회계 처리 의혹은 의혹대로 확인하되 이를 운동 전체를 부정하는 일로 몰아가선 안 된다는 뜻이다.김 원내대표는 “기부금 논란으로 지난 30년간 역사와 정의를 바로 세우기 위해 헌신해온 정의연의 활동이 부정돼선 안 된다”며 “진실을 밝히기 위해 정의연과 함께 하겠다”고 했다.김해영 최고위원도 “세계사적 인권 운동인 지난 30년간의 위안부 인권 운동의 진정성은 우리 모두 인정해야 할 것”이라면서도 “최근 정의연의 회계 처리와 관련한 문제는 그간의 헌신과 성과와는 분리해 살펴봐야 할 사안이다. 투명하게 공개해야 한다”고 언급했다.김혜영 기자 shine@hankookilbo.com

▶네이버에서 한국일보 뉴스를 받아보세요



▶뉴;잼을 보면 뉴스가 재밌다 [뉴스레터 구독하기]



▶한국일보닷컴 바로가기",100,20200515
8,"해리스  “세종, 출산휴가 시행…시대 앞선 르네상스맨”",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=016&aid=0001674189,0001674189,"[헤럴드경제=뉴스24팀] 해리 해리스 주한미국대사가 15일 트위터를 통해 “세종대왕의 탄신일(5월 15일)을 축하한다”고 밝혔다.그는 “세종대왕은 한글을 발명하고 국방을 강화했으며 과학과 문학도 발전시켰다”고도 적었다.그러면서 “당시에 출산휴가 제도도 시행한 시대를 앞선 르네상스 맨이었다. 이번 주말 한글 공부를 할 예정”이라고 밝혔다.세종대왕은 관청에서 일하는 여자 노비에게 산전 30일, 산후 100일 휴가를 주도록 하고 노비의 남편도 30일 쉬게 했다.onlinenews@heraldcorp.com- Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -",100,20200515
9,국고보조금 ‘회계부실’ 논란…野 “윤미향 방지법 만들어야”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=022&aid=0003465605,0003465605,"정의기억연대 출신 더불어시민당 윤미향 당선인의 '후원금 회계 논란'이 붉어지고 있는 가운데 비가 내린 15일 서울 종로구 옛 일본대사관 앞에 설치된 평화의 소녀상에 우비가 씌워져 있다. 연합뉴스

곽상도 미래통합당 의원. 뉴스1

더불어민주당 윤미향 당선인이 이사장으로 있었던 정의기억연대(정의연)와 그 전신인 한국정신대문제대책협의회(정대협)가 2016년부터 4년간 13억4000여만원의 국고보조금을 받았지만, 국세청 공시에는 5억3800여만원만 신고한 것으로 나타났다.15일 미래통합당 곽상도 의원이 정부와 지방자치단체 등에서 제출받은 자료에 따르면 정의연과 정대협은 2016년부터 지난해까지 여성가족부와 교육부, 서울시에서 13억4308만원을 받았다.2016년 교육부 출연기관인 동북아역사재단에서 1600만원을 받았다. 2017년에는 동북아역사재단의 2000만원과 여가부 1억원, 서울시 3000만원 등 총 1억5000만원을 받았다. 2018년 4억3000만원, 지난해 7억4708여만원을 받았다. 올해 보조금은 6억2200만원이었다. 일본군 위안부 피해자 보호시설 운영비 지원금과 전시 성폭력 관련 학술 활동 등이 명목이다.그러나 국세청 공시자료에 정의연의 보조금 수익은 2017∼2019년 0원으로 기재돼 있다. 공시자료는 전년도 회계 자료를 다음해에 공시하게 돼 있다. 또 올해 공시에는 지난해 국고보조금을 5억3769만원만 기재했다. 2억원가량을 누락한 셈이다.곽 의원은 “정의연은 국고보조금 사용 내역을 투명하게 밝혀야 한다”며 “보조금을 준 중앙부처와 지자체도 특별감사를 실시해 문제가 있으면 지체없이 수사의뢰를 해야 한다”고 말했다.미래한국당은 이날 윤 당선인과 정의연을 둘러싼 ‘부실 회계’ 의혹과 관련해 일명 ‘윤미향 방지법’을 제안했다. 한국당 정운천 최고위원은 이날 국회에서 열린 최고위원회의에서 “정의연과 윤 당선인에 대한 각종 의혹이 양파 껍질처럼 벗겨도 벗겨도 끝이 없다. (윤 당선인과 정의연이) 30여년 동안 위안부 문제로 노력했던 것이 제대로 평가받으려면 회계 투명성이 보장돼야 한다”며 “국가단위 회계 시스템을 도입하고, 위반 시 처벌을 강화하는 ‘윤미향 방지법’을 제안한다”고 말했다. 정 최고위원은 “선의의 기부금이 엉뚱한 사람의 배를 불리는 일이 있어선 안 된다”며 “윤 당선인은 정의라는 말이 부끄럽지 않도록 모든 진실을 밝혀야 한다”고 덧붙였다.김민순 기자 soon@segye.comⓒ 세상을 보는 눈,",100,20200515
