,title,permalink,item_id,contents,section_id,datetime
0,"文대통령, 신임대사 9명에 신임장 “여건 되는 시기 순방외교 재추진”",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=022&aid=0003467870,0003467870,"문재인 대통령이 22일 오후 청와대에서 도봉개 주짐바브웨대사에게 신임장을 수여한 뒤 기념촬영하고 있다. 연합뉴스

문재인 대통령은 22일 신종 코로나 바이러스 감염증(코로나19)으로 인해 정상 간 순방외교가 미뤄진 나라에 새로 부임하는 대사들에게 “해당 국가 정상을 만나는 계기에, 여건이 되는 시기에 (순방 일정을) 재추진하겠다는 대통령의 뜻을 전달하라”고 지시했다.문 대통령은 이날 오후 청와대 본관에서 진행된 9개국 신임대사 수여식 이후 이어진 환담장에서 이같이 말했다고 윤재관 청와대 부대변인이 서면브리핑에서 밝혔다.이날 신임장을 받은 대사는 추종연 주 콜롬비아 대사, 이상진 주 뉴질랜드 대사, 강정식 주 호주 대사, 서정인 주 멕시코 대사, 구홍석 주 카자흐스탄 대사, 조영준 주 페루 대사, 정운진 주 스리랑카 대사, 정해관 주 바레인 대사, 도봉개 주 짐바브웨 대사 등 9명이다.문 대통령은 신임 대사들의 임명을 축하하면서 “코로나19 과정에서 재외국민들이 국가가 왜 필요한지와 재외공관의 중요성을 새롭게 인식하는 계기가 됐다”면서 코로나19 사태 때 외교부와 재외공관의 노력에 사의를 표했다.특히 “코로나19에서 빛난 대한민국의 역량을 외교적 자산으로 잘 활용해 우리가 ‘포스트 코로나’ 시대를 선도할 수 있도록 각자의 입지에서 더욱 헌신해달라”고 주문했다.또 문 대통령은 앞으로의 외교활동과 교민서비스에서 비대면의 방식으로 외교활동과 교민서비스가 늘어날 가능성이 높다며 “기존과 다른 창의적인 방식으로 업무성과를 높여야 한다”고도 했다.아울러 코로나19 팬데믹(세계적 대유행) 상황에서 부임하게 된 점을 감안해 재외공관 직원들의 건강에 문제가 없도록 만전을 기해달라고 요청했다.김경호 기자 stillcut@segye.comⓒ 세상을 보는 눈,",100,20200522
1,"김건 차관보 ""중유럽 4개국과 코로나 협력, 중요한 외교자산""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=003&aid=0009877130,0009877130,"[서울=뉴시스] 김건 외교부 차관보가 22일 비세그라드 그룹(V4) 주재 공관장들과 화상회의를 열고, 신종 코로나바이러스 감염증(코로나19) 현황을 점검하는 한편, 코로나19로 변화된 환경 속에서 V4 국가들과의 협력 강화 방안에 대하여 논의했다. (사진/외교부 제공) photo@newsis.com [서울=뉴시스] 김건 외교부 차관보가 22일 비세그라드 그룹(V4) 주재 공관장들과 화상회의를 열고, 신종 코로나바이러스 감염증(코로나19) 현황을 점검하는 한편, 코로나19로 변화된 환경 속에서 V4 국가들과의 협력 강화 방안에 대하여 논의했다. (사진/외교부 제공) photo@newsis.com

[서울=뉴시스] 이국현 기자 = 김건 외교부 차관부는 22일 폴란드, 체코, 헝가리, 슬로바키아 등 중유럽 국가 모임인 비세그라드 그룹(V4) 주재 공관장과 화상회의를 갖고 신종 코로나바이러스 감염증(코로나19) 이후 협력 강화 방안을 논의했다.이날 김 차관보는 ""코로나19 상황에서 우리나라와 V4 국가들은 재외국민 귀국 지원과 우리 기업인의 예외적 입국을 이뤄냈다""며 ""양측 간 상생 협력 및 상호 신뢰를 잘 보여주는 것으로 협력 강화를 위한 중요한 외교적 자산""이라고 말했다.코로나19 국면에서 폴란드와 슬로바키아는 임시항공편을 통해 우리 국민의 귀국을 지원했고 체코는 한국 기업의 현지 제조법인 및 협력사 기술 인력에 대한 예외적 입국을 허용했다. 헝가리 역시 재외국민 귀국은 물론 6개국 기업인 입국을 전면 허용했다.특히 공관장들은 한국의 모범적인 코로나19 대처와 우리 기업의 사회적책임(CSR) 활동 등을 통해 주재국 내에서 위상이 높아졌다고 평가했다. 코로나19 위기에도 양측 간 협력을 강화하는 새로운 외교적 지평을 열어야 한다고 제언했다.외교부는 ""V4와 협력 모멘텀을 지속하기 위해 현지 공관을 통한 소통과 화상회의 등 비대면 방식의 외교를 적극 활용할 필요가 있다는 점에 공감대가 형성됐다""며 ""이를 위해 4개국 외교부 관계자와 화상회의를 진행하는 방안도 거론됐다""고 밝혔다.비세그라드 그룹(V4)은 우리나라의 중요한 외교 다변화 파트너이자 대(對) EU 수출의 20%를 차지하고 있는 최대 수출시장이다. 4개국에 대한 투자액은 2015년부터 6300만불에서 2019년 19억1000만불로 5년 사이 30배 이상 늘었다. 특히 전기차 배터리 관련 기업들의 진출이 활발히 이뤄지며 업계에서 세계시장을 선도할 유럽 내 교두보로 주목받고 있다. ☞공감언론 뉴시스 lgh@newsis.com",100,20200522
2,"""오거돈 공증 이어 변호는 위법"" 지적에 법무법인 부산 ""합법""(종합2보)",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011628697,0011628697,"경찰, 성추행 혐의 오거돈 소환조사(부산=연합뉴스) 손형주 기자 = 22일 오거돈 전 부산시장을 비공개 소환 조사하고 있는 부산 연제구 부산경찰청 모습. 2020.5.22 handbrother@yna.co.kr 경찰, 성추행 혐의 오거돈 소환조사(부산=연합뉴스) 손형주 기자 = 22일 오거돈 전 부산시장을 비공개 소환 조사하고 있는 부산 연제구 부산경찰청 모습. 2020.5.22 handbrother@yna.co.kr

부산시장 성추행 인정하고 사퇴(부산=연합뉴스) 손형주 기자 = 23일 오전 부산시청에서 오거돈 부산시장이 여성 성추행 사실을 인정하는 사퇴 기자회견을 열고 있다. 2020.4.23 handbrother@yna.co.kr 부산시장 성추행 인정하고 사퇴(부산=연합뉴스) 손형주 기자 = 23일 오전 부산시청에서 오거돈 부산시장이 여성 성추행 사실을 인정하는 사퇴 기자회견을 열고 있다. 2020.4.23 handbrother@yna.co.kr

""사서증서 인증행위로 법 예외규정에 속해 변호사법 위반 아니야""(부산=연합뉴스) 손형주 김선호 기자 = 법무법인 부산이 성추행을 저지른 오거돈 전 부산시장의 '사퇴 공증'을 한 뒤 변호를 맡아 변호사법 위반이라는 지적이 제기되자 합법적인 변호라고 반박했다.오 전 시장은 22일 오전 8시께 부산경찰청 지하주차장까지 차를 타고 와 화물용 승강기에 탑승해 10층 여성·청소년수사계 사무실에 외부 노출 없이 도착했다.연합뉴스 취재 결과 경찰에 비공개 출석한 오 전 시장은 성추행 혐의 등 피의자 조사 과정에서 정재성 변호사의 도움을 받는 것으로 확인됐다.정 변호사는 법무법인 부산 대표로, 지난달 초 오 전 시장이 집무실에서 부하직원을 성추행한 이후 피해자 측과 4월 말까지 공직에서 사퇴한다는 공증을 맡은 공증인이다.1995년 설립된 법무법인 부산의 전신은 노무현 전 대통령과 문재인 대통령이 함께 운영한 합동법률사무소다.현재는 노 전 대통령의 조카사위인 정 변호사가 대표를 맡고 있다.이런 이유로 야권을 비롯한 일각에서는 법무법인 부산에서 공증이 이뤄진 것을 두고 청와대와 민주당이 정말 오 전 시장 성추행 사건을 몰랐을 리 없다는 의혹을 제기하기도 했다.문제는 법무법인 부산과 정 변호사가 자신이 공증했던 사건을 변호했다는 점이다.변호사법 51조 업무 제한 규정을 보면 '법무법인은 그 법인이 인가공증인으로서 공증한 사건에 관해서는 변호사 업무를 수행할 수 없다'고 규정하고 있다.같은 법 제115조 법무법인 등의 처벌 조항에서는 법무법인 또는 법무법인 구성원이 51조 규정을 위반하면 500만원 이하의 벌금에 처한다고 돼 있다.이를 두고 한 변호사는 ""공증 과정에서 성폭력 피해자 입장과 일부 진술을 들은 법무법인 부산이 가해자인 오 전 시장 편에 서서 변호하는 것은 직업윤리 상 적절하지 않은 것 외에도 현행 변호사법 위반 소지가 있다""고 말했다.오 전 시장은 법무법인 부산 외에도 추가로 검찰 전관 출신 변호사 선임을 검토하는 것으로 알려졌다.사퇴 29일 만에 부산경찰청에 출석한 오 전 시장은 정 변호사 조력을 받아 성추행 혐의 외에 지난해 또 다른 성폭력 의혹, 총선 전 사건 무마 시도, 성추행 무마 대가 일자리 청탁 의혹 등에 대해 약 13시간의 피의자 조사를 받은 뒤 짤막한 입장 표명을 한 뒤 귀가했다.정 변호사는 오 전 시장 피의자 조사 시작부터 끝까지 입회했지만 입장 표명 자리에 모습을 보이지는 않았다.이에 대해 법무법인 부산 측은 ""변호사법 51조에는 단서조항이 있는데 오 전 시장이 개인적으로 작성한 진술서를 공증한 것은 사서증서 인증행위로 변호사가 할 수 없는 행위에 해당하지 않아 법 위반이 아니다""라며 ""피해자는 인증행위의 당사자가 아니었다""고 반박했다.wink@yna.co.kr",100,20200522
3,구하라 법도 독립유공자법도 폐기...20대 국회를 통과하지 못한 법안들,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=052&aid=0001443402,0001443402,"동영상 뉴스

[앵커]20대 국회는 지난 20일, 마지막 본회의를 열고 일부 법안들을 처리했습니다.하지만 이른바 구하라 법이나 독립유공자법, 세무사법 등 사회적 관심을 끌고, 필요성이 제기되던 상당수 법안들은 빛을 보지 못하고 사라져버렸습니다.어떤 법안들이 있는지 김주영 기자가 보도합니다.[기자]부모를 봉양하거나 자녀를 양육할 의무를 다하지 않은 사람은 재산을 상속받지 못하도록 하는 내용의 민법 개정안 이른바 '구하라법'[노종원 / '구하라법' 입법 청원 대리인, 변호사 : 자녀 양육에 대한 자신의 의무를 이행하지 않으면서도 자녀의 안타까운 사망으로 인한 재산적 이득만큼은 온전히 가져가는 보편적 정의와 상식에 반하는 결과가 정당할 정도의 가치인지 심히 의문입니다.]고 구하라 씨의 친오빠가 올린 입법 청원은 보름도 안 돼 10만 명의 동의를 얻었지만, 결국 20대 국회 마지막 본회의에 올라가지 못했고 자동으로 폐기됐습니다.[구호인 / 고 구하라 씨 오빠 : 비록 20대 국회에서는 구하라 법이 만들어지지 않았지만 많은 분들의 도움으로 21대 국회에서는 반드시 통과될 수 있기를 간절히 바랍니다.]이해관계가 있는 공직자가 관련 업무에 개입하지 못하도록 하는 취지의 공직자 이해충돌방지 법안도 본회의 문턱을 넘는 데 실패했습니다.사적 이해관계자를 신고하고, 직무상 얻은 비밀을 이용할 수 없도록 하는 내용이 담겼지만 여야가 이견을 보였기 때문입니다.국립묘지 밖에 안장된 독립유공자 묘소의 실태를 조사하고, 유공자의 증손자까지 보상을 받을 수 있도록 하는 독립유공자 예우법 개정안은사실상 잊혀가던 독립유공자들을 기리고 그 뜻을 되새기자는 의미를 담은 법이었지만, 이 역시 불발됐습니다.[박중훈 / 박상진 의사 증손자 : 이런 어른에 대한 대접이 이렇다면 이름 없는 유공자 대접은 어떨까 생각하니까 참 마음이 아픕니다.]또 헌법 불합치 결정 이후 새로운 법이 꼭 필요했던 세무사법, 제주 4·3 사건 피해자 배상의 법적 근거인 제주 4·3 특별법 개정안 등도 자동으로 폐기됐습니다.이처럼 20대 국회 본회의에서 처리되지 못하고 없어질 예정인 법안은 모두 15,227건.가결 법안을 꿈꾸며 접수된 전체 법안 24,995건 가운데 60%가 넘는 법안들이 그대로 사라져버린 셈입니다.YTN 김주영[kimjy0810@ytn.co.kr]입니다.[저작권자(c) YTN & YTN PLUS 무단전재 및 재배포 금지]",100,20200522
4,"시장 사퇴 후 첫 경찰조사 마친 오거돈 ""죄송합니다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=003&aid=0009877127,0009877127,"[부산=뉴시스] 하경민 기자 = 성추행 사실을 인정하면서 사퇴한 오거돈 전 부산시장이 22일 오후 부산경찰청에서 조사를 받은 이후 귀가하기에 앞서 피해자 등에게 사과하는 등 입장을 밝히고 있다. 2020.05.22. yulnetphoto@newsis.com [부산=뉴시스] 하경민 기자 = 성추행 사실을 인정하면서 사퇴한 오거돈 전 부산시장이 22일 오후 부산경찰청에서 조사를 받은 이후 귀가하기에 앞서 피해자 등에게 사과하는 등 입장을 밝히고 있다. 2020.05.22. yulnetphoto@newsis.com

[부산=뉴시스] 하경민 기자 = 성추행 사실을 인정하면서 사퇴한 오거돈 전 부산시장이 22일 오후 부산경찰청에서 조사를 받은 이후 차량을 타고 이동하고 있다. 2020.05.22. yulnetphoto@newsis.com [부산=뉴시스] 하경민 기자 = 성추행 사실을 인정하면서 사퇴한 오거돈 전 부산시장이 22일 오후 부산경찰청에서 조사를 받은 이후 차량을 타고 이동하고 있다. 2020.05.22. yulnetphoto@newsis.com

[부산=뉴시스] 하경민 기자 = ""부산시민 여러분들에게 큰 실망을 끼쳐드려서 정말 죄송하게 생각합니다. 특히 피해자분에게도 죄송하게 생각합니다.”부하 여직원 성추행 사건으로 시장직을 사퇴한 지 29일 만인 22일 경찰에 출석해 조사를 받은 오거돈 전 부산시장은 이같이 밝혔다.오 전 시장은 이날 오전 8시 비공개로 부산경찰청 전담수사팀에 출석해 조사를 받은 이후 약 14시간 만인 오후 10시께 취재진 앞에서 섰다.오 전 시장은 성추행 사건과 시정 혼란을 야기한데 대해 부산시민과 피해여성에 대한 사과의 뜻을 밝혔지만, 머리를 숙이지는 않았다.이어 그는 ""경찰조사에 성실히 임하고 있습니다. 죄송합니다""고 덧붙였다.또 사퇴 시기 조정 및 사건 무마 의혹과 그동안 왜 입장표명이 하지 않았냐는 취재진의 질문에 오 전 시장은 ""죄송하다""고 짧게 답했다.더불어 피해자에게 하고 싶은 말을 묻는 질문에 ""죄송하다고 몇번 말씀드렸다""고 답변했고, 추가로 제기된 성추행 의혹에 대해서는 ""그런 것은 없는 것으로 알고 있다""고 답한 뒤 대기 중인 승용차를 타고 현장을 떠났다.오 전 시장은 이날 오전 8시께 여직원 성추행 등의 혐의에 대한 경찰조사를 받기 위해 부산경찰청 전담수사팀에 비공개로 출석했다. 이는 오 전 시장이 성추행 사실을 인정하면서 사퇴 기자회견을 한 지 29일 만이다.오 전 시장은 관계자 등과 함께 차량을 타고 부산경찰청 지하주차장을 들어간 뒤 화물용 승강기를 타고 부산경찰청 10층 전담수사팀 조사실로 곧바로 이동했다.그는 변호인이 입회한 가운데 경찰조사를 받았고, 점심식사로 곰탕을 먹은 것으로 알려졌다.피의자 신분으로 출두한 오 전 시장은 지난 4월 초 자신의 집무실에서 여직원을 성추행한 혐의를 받고 있다.경찰은 지난해 제기된 오 전 시장의 또 다른 성추행 의혹, 취업 비리 의혹 등 여러 시민단체가 고발한 각종 의혹에 대해서도 조사한 것으로 알려졌다.오 전 시장 사퇴 이후 수사에 착수한 경찰은 그동안 비서실 등 관계자를 대상으로 참고인 조사를 벌였고, 최근에는 오 전 시장의 핵심 측근들의 휴대전화 등을 압수해 분석하고 있다.경찰은 ""오 전 시장을 소환해 경찰이 접수한 고발사건과 각종 의혹에 대한 전반적인 조사를 실시했다""면서 ""오 전 시장은 조사에 성실히 임했으며, 추가 조사 여부와 이날 조사내용 등은 수사가 진행 중인 관계로 알려줄 수 없다""고 밝혔다. ☞공감언론 뉴시스 yulnetphoto@newsis.com",100,20200522
5,"유럽 10개국, 미국 항공자유화조약 탈퇴방침에 유감 표명",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011628683,0011628683,"지난 21일 백악관에서 발언하는 도널드 트럼프 미국 대통령 [AFP=연합뉴스] 지난 21일 백악관에서 발언하는 도널드 트럼프 미국 대통령 [AFP=연합뉴스]

""조약 여전히 유효…러시아는 비행제한 해제하고 대화 나서야""(파리=연합뉴스) 김용래 특파원 = 프랑스와 독일 등 유럽 10개국은 공동성명을 내고 미국의 항공자유화조약(Open Skies Treaty) 탈퇴 방침에 유감을 표명하고 조약이 여전히 유효하다고 밝혔다.프랑스 외무부는 22일(현지시간) 성명을 내고 유럽 10개국 정부를 대표해 ""미국 정부의 항공자유화 조약 탈퇴 계획 발표에 유감을 표한다""면서 ""이 조약은 여전히 작동하고 있으며 유효하다""고 강조했다.이날 공동성명에는 항공자유화조약 가입국인 프랑스, 독일, 벨기에, 스페인, 핀란드, 이탈리아, 룩셈부르크, 네덜란드, 체코, 스웨덴의 10개국이 참여했다.이들은 성명에서 ""항공자유화조약은 유럽-대서양 국가들의 안보와 투명성 제고를 위한 목적으로 만들어진 프레임워크의 핵심적인 요소""라면서 러시아와 함께 해법 마련을 위해 노력할 것이라고 강조했다.이들은 또한 러시아에는 정당하지 않은 비행 제한을 해제하라면서 모든 당사국과 대화를 계속해야 한다고 촉구했다.미국이 전날 탈퇴 방침을 밝힌 항공자유화조약은 가입국의 군사력 현황과 군사 활동에 대한 국제적 감시와 투명성 확보를 위해 회원국 상호 간의 자유로운 비무장 공중정찰을 허용하는 내용의 협정이다.1992년 체결해 2002년 발효됐으며 미국·러시아를 비롯해 영국, 독일, 프랑스, 캐나다, 이탈리아 등 대부분의 유럽 국가까지 총 34개국이 가입해 있다.그러나 도널드 트럼프 미국 행정부는 러시아의 조약 위반이 이유라면서 자국의 탈퇴 방침을 전날 회원국들에 통보했다.미국 정부는 러시아가 모스크바와 남부 캅카스 지역의 체첸, 압하지야, 남오세티야 부근의 비행을 제한하고 있으며 리투아니아와 폴란드 사이의 러시아 역외 영토인 칼리닌그라드에서도 관측 활동이 어렵다고 주장하고 있다.yonglae@yna.co.kr",100,20200522
6,아프리카 교민 나미비아 7명·앙골라 2명 귀국길,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011628672,0011628672,"22일 우리 교민들을 태운 나미비아 정부 전세기의 빈트후크 출발 전 모습[주앙골라 대사관 제공, 재판매 및 DB 금지] 22일 우리 교민들을 태운 나미비아 정부 전세기의 빈트후크 출발 전 모습[주앙골라 대사관 제공, 재판매 및 DB 금지]

22일(현지시간) 오전 빈트후크 공항에서 출발하기 전 우리 교민들맨 오른쪽 아기 아빠는 배웅 나온 교민 [주앙골라 대사관 제공, 재판매 및 DB 금지] 22일(현지시간) 오전 빈트후크 공항에서 출발하기 전 우리 교민들맨 오른쪽 아기 아빠는 배웅 나온 교민 [주앙골라 대사관 제공, 재판매 및 DB 금지]

16개월 유아에 임산부까지 사흘간 한국행 먼 여정(요하네스버그=연합뉴스) 김성진 특파원 = 아프리카 남서부 나미비아와 앙골라에서 국가 봉쇄로 발이 묶여 있던 우리 교민 9명이 22일(현지시간) 귀국길에 올랐다.주앙골라 한국대사관에 따르면 신종 코로나바이러스 감염증(코로나19)으로 국제선 운항이 중단된 나미비아에서 7명, 앙골라에서 2명이 이날 각각 한국행을 위해 따로 허가받은 비행기로 이륙했다.나미비아 출발 교민은 당초 나미비아 정부에서 자국민 귀환을 위해 운용하는 전세기에 협조를 얻어 탑승한 관계로 빈트후크-루안다(앙골라)-킨샤사(콩고민주공화국)-다르에스살람(탄자니아)을 거쳐 아디스아바바(에티오피아)까지 간다.이후 23일 아디스아바바에서 에티오피아항공(ET)편으로 갈아타고 24일 오후 인천국제공항에 도착할 예정이다.단 에티오피아항공이 좌석의 절반을 채우지 못하면 운항이 취소될 가능성도 있고, 만의 하나 그럴 경우 귀국 비행편은 오는 26일에나 있는 것으로 전해졌다.이들 나미비아 교민은 임산부와 16개월 유아에 단기체류자 5명으로 구성됐으며, 코로나바이러스 때문에 바깥에 나가지도 못하고 이날 종일 기내에 머무는 힘든 여정을 거쳐야 한다고 대사관 관계자는 전했다.이와 별도로 앙골라 교민 2명은 루안다에서 포르투갈행 특별기로 리스본까지 가서 영국 런던을 경유해 귀국하게 된다.대사관 관계자는 ""원래 나미비아 교민들도 오늘 리스본행에 환승시키려고 전세기 탑승 교섭을 추진했다""면서 ""하지만 요즘 환승을 포함해 앙골라 입국허가 받기가 하늘의 별 따기로 격리면제 허가까지 얻어야 해서, 결국 교민들이 아디스아바바까지 간다고 해 방향을 틀었다""고 설명했다.귀국 항공료는 모두 자비 부담이다.현재 앙골라는 코로나19 누적 확진자가 60명이고 나미비아는 18명이다.sungjin@yna.co.kr",100,20200522
7,경찰청 나서는 오거돈,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011628671,0011628671,"기사 섹션 분류 안내

기사의 섹션 정보는 해당 언론사의 분류를 따르고 있습니다. 언론사는 개별 기사를 2개 이상 섹션으로 중복 분류할 수 있습니다.

닫기",100,20200522
8,오거돈의 눈빛,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011628670,0011628670,"기사 섹션 분류 안내

기사의 섹션 정보는 해당 언론사의 분류를 따르고 있습니다. 언론사는 개별 기사를 2개 이상 섹션으로 중복 분류할 수 있습니다.

닫기",100,20200522
9,눈 감은 오거돈,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011628669,0011628669,"기사 섹션 분류 안내

기사의 섹션 정보는 해당 언론사의 분류를 따르고 있습니다. 언론사는 개별 기사를 2개 이상 섹션으로 중복 분류할 수 있습니다.

닫기",100,20200522
